run_id,state,circuit_depth,cx_count,bin,phase,prob_raw,prob_mitigated,prob_noisy_sim,err_raw,err_mitigated,err_noisy_sim
3,uniform,219,245,3,0.1875,0.228759765625,0.24019775390625,0.21732177734375,0.006563034488207951,0.006563034488207951,0.007219337937028747
3,uniform,219,245,10,0.625,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
3,uniform,219,245,9,0.5625,0.010986328125,0.01153564453125,0.01043701171875,0.0016287238521477897,0.0016287238521477897,0.0017915962373625687
3,uniform,219,245,5,0.3125,0.003173828125,0.00333251953125,0.00301513671875,0.0008788635322998015,0.0008788635322998015,0.0009667498855297817
3,uniform,219,245,7,0.4375,0.010009765625,0.010510253906250001,0.009509277343749999,0.0015554191288177379,0.0015554191288177379,0.0017109610416995119
3,uniform,219,245,4,0.25,0.0029296875,0.0030761718750000003,0.0027832031249999997,0.0008444881654065986,0.0008444881654065986,0.0009289369819472585
3,uniform,219,245,6,0.375,0.002197265625,0.0023071289062500003,0.0020874023437499997,0.0007316167697948277,0.0007316167697948277,0.0008047784467743106
3,uniform,219,245,0,0.0,0.000732421875,0.0007690429687500001,0.0006958007812499999,0.000422709080916316,0.000422709080916316,0.0004649799890079476
3,uniform,219,245,12,0.75,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
3,uniform,219,245,11,0.6875,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
3,uniform,219,245,14,0.875,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
3,uniform,219,245,15,0.9375,0.000244140625,0.00025634765625,0.00023193359375,0.00024411082085840083,0.00024411082085840083,0.00026852190294424094
3,uniform,219,245,1,0.0625,0.00048828125,0.0005126953125,0.0004638671875,0.00034518267901195124,0.00034518267901195124,0.0003797009469131464
3,uniform,219,245,2,0.125,0.001953125,0.00205078125,0.00185546875,0.0006898592868321115,0.0006898592868321115,0.0007588452155153227
aggregated,stationary,222,248,8,0.5,0.7045084635416666,0.7045084635416666,0.6692830403645833,0.007571858789994529,0.007571858789994529,0.008329044668993982
aggregated,stationary,222,248,13,0.8125,0.14534505208333334,0.14534505208333334,0.13807779947916668,0.0034392165704940493,0.0034392165704940493,0.0037831382275434547
aggregated,stationary,222,248,3,0.1875,0.10367838541666667,0.10367838541666667,0.09849446614583333,0.00290471489218339,0.00290471489218339,0.0031951863814017292
aggregated,stationary,222,248,7,0.4375,0.016194661458333332,0.016194661458333332,0.015384928385416665,0.0011480091129285389,0.0011480091129285389,0.001262810024221393
aggregated,stationary,222,248,9,0.5625,0.0107421875,0.0107421875,0.010205078125,0.0009349874099182989,0.0009349874099182989,0.001028486150910129
1,stationary,222,248,13,0.8125,0.146240234375,0.15355224609375,0.13892822265625,0.005521045234790758,0.005521045234790758,0.006073149758269834
1,stationary,222,248,8,0.5,0.7001953125,0.735205078125,0.665185546875,0.007158941852707433,0.007158941852707433,0.007874836037978176
1,stationary,222,248,3,0.1875,0.10595703125,0.11125488281250001,0.10065917968749999,0.004809103376697705,0.004809103376697705,0.005290013714367475
1,stationary,222,248,7,0.4375,0.0166015625,0.017431640625,0.015771484375,0.0019964538032998897,0.0019964538032998897,0.002196099183629879
1,stationary,222,248,12,0.75,0.002197265625,0.0023071289062500003,0.0020874023437499997,0.0007316167697948277,0.0007316167697948277,0.0008047784467743106
1,stationary,222,248,10,0.625,0.00439453125,0.0046142578125000005,0.0041748046874999995,0.0010335225132637607,0.0010335225132637607,0.0011368747645901368
1,stationary,222,248,9,0.5625,0.01123046875,0.011791992187500001,0.010668945312499999,0.001646518085854129,0.001646518085854129,0.001811169894439542
1,stationary,222,248,14,0.875,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
1,stationary,222,248,4,0.25,0.00146484375,0.0015380859375000002,0.0013916015624999998,0.0005975817933171346,0.0005975817933171346,0.000657339972648848
1,stationary,222,248,6,0.375,0.00390625,0.0041015625,0.0037109375,0.0009746532850751533,0.0009746532850751533,0.0010721186135826688
1,stationary,222,248,0,0.0,0.00048828125,0.0005126953125,0.0004638671875,0.00034518267901195124,0.00034518267901195124,0.0003797009469131464
1,stationary,222,248,5,0.3125,0.002197265625,0.0023071289062500003,0.0020874023437499997,0.0007316167697948277,0.0007316167697948277,0.0008047784467743106
1,stationary,222,248,2,0.125,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
1,stationary,222,248,1,0.0625,0.000244140625,0.00025634765625,0.00023193359375,0.00024411082085840083,0.00024411082085840083,0.00026852190294424094
1,stationary,222,248,11,0.6875,0.002197265625,0.0023071289062500003,0.0020874023437499997,0.0007316167697948277,0.0007316167697948277,0.0008047784467743106
1,stationary,222,248,15,0.9375,0.000732421875,0.0007690429687500001,0.0006958007812499999,0.000422709080916316,0.000422709080916316,0.0004649799890079476
2,stationary,222,248,8,0.5,0.718017578125,0.75391845703125,0.68211669921875,0.007030700249836717,0.007030700249836717,0.00773377027482039
2,stationary,222,248,3,0.1875,0.097412109375,0.10228271484375001,0.09254150390624999,0.0046330954888831755,0.0046330954888831755,0.005096405037771493
2,stationary,222,248,7,0.4375,0.015380859375,0.01614990234375,0.014611816406249999,0.0019228458256730365,0.0019228458256730365,0.00211513040824034
2,stationary,222,248,13,0.8125,0.138916015625,0.14586181640625,0.13197021484375,0.005404044804676029,0.005404044804676029,0.005944449285143633
2,stationary,222,248,12,0.75,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
2,stationary,222,248,9,0.5625,0.00927734375,0.0097412109375,0.0088134765625,0.0014979864938894083,0.0014979864938894083,0.0016477851432783492
2,stationary,222,248,4,0.25,0.0029296875,0.0030761718750000003,0.0027832031249999997,0.0008444881654065986,0.0008444881654065986,0.0009289369819472585
2,stationary,222,248,6,0.375,0.00390625,0.0041015625,0.0037109375,0.0009746532850751533,0.0009746532850751533,0.0010721186135826688
2,stationary,222,248,10,0.625,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
2,stationary,222,248,15,0.9375,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
2,stationary,222,248,11,0.6875,0.002197265625,0.0023071289062500003,0.0020874023437499997,0.0007316167697948277,0.0007316167697948277,0.0008047784467743106
2,stationary,222,248,5,0.3125,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
2,stationary,222,248,2,0.125,0.001220703125,0.00128173828125,0.00115966796875,0.0005455817317288437,0.0005455817317288437,0.0006001399049017282
2,stationary,222,248,14,0.875,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
2,stationary,222,248,1,0.0625,0.00146484375,0.0015380859375000002,0.0013916015624999998,0.0005975817933171346,0.0005975817933171346,0.000657339972648848
3,stationary,222,248,8,0.5,0.6953125,0.730078125,0.660546875,0.007191796055495818,0.007191796055495818,0.007910975661045401
3,stationary,222,248,9,0.5625,0.01171875,0.012304687500000001,0.011132812499999999,0.0016815157853950085,0.0016815157853950085,0.0018496673639345096
3,stationary,222,248,13,0.8125,0.15087890625,0.1584228515625,0.1433349609375,0.005592668844077274,0.005592668844077274,0.006151935728485001
3,stationary,222,248,3,0.1875,0.107666015625,0.11304931640625,0.10228271484375,0.004843095840515574,0.004843095840515574,0.005327405424567132
3,stationary,222,248,7,0.4375,0.0166015625,0.017431640625,0.015771484375,0.0019964538032998897,0.0019964538032998897,0.002196099183629879
3,stationary,222,248,11,0.6875,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
3,stationary,222,248,14,0.875,0.001708984375,0.0017944335937500001,0.0016235351562499999,0.0006453831959243628,0.0006453831959243628,0.0007099215155167991
3,stationary,222,248,5,0.3125,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
3,stationary,222,248,2,0.125,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
3,stationary,222,248,10,0.625,0.002685546875,0.00281982421875,0.00255126953125,0.0008086348439108128,0.0008086348439108128,0.0008894983283018941
3,stationary,222,248,6,0.375,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
3,stationary,222,248,0,0.0,0.00048828125,0.0005126953125,0.0004638671875,0.00034518267901195124,0.00034518267901195124,0.0003797009469131464
3,stationary,222,248,4,0.25,0.00244140625,0.0025634765625,0.0023193359375,0.0007710974362757729,0.0007710974362757729,0.0008482071799033503
3,stationary,222,248,12,0.75,0.001220703125,0.00128173828125,0.00115966796875,0.0005455817317288437,0.0005455817317288437,0.0006001399049017282
3,stationary,222,248,1,0.0625,0.000732421875,0.0007690429687500001,0.0006958007812499999,0.000422709080916316,0.000422709080916316,0.0004649799890079476
3,stationary,222,248,15,0.9375,0.0009765625,0.001025390625,0.000927734375,0.00048804277318479847,0.00048804277318479847,0.0005368470505032783
aggregated,orthogonal,220,245,3,0.1875,0.3909505208333333,0.3909505208333333,0.3714029947916666,0.005640534977592271,0.005640534977592271,0.006204588475351498
